UIPL_ID,DESCRIPTION,MFR_NAME,MFR_P/N,MFR_NAME_1,MFR_P/N,Vendor_NAME_1,Vendor_P/N,Mfr/Vendor_Remarks,ADDITIONAL_MFR_VEND_AND_P/N,NOUN,MODIFIER,ATTRIBUTE_NAME_1,STANDARDIZED_VALUE_1,ATTRIBUTE_NAME_2,STANDARDIZED_VALUE_2,ATTRIBUTE_NAME_3,STANDARDIZED_VALUE_3,ATTRIBUTE_NAME_4,STANDARDIZED_VALUE_4,ATTRIBUTE_NAME_5,STANDARDIZED_VALUE_5,ATTRIBUTE_NAME_6,STANDARDIZED_VALUE_6,ATTRIBUTE_NAME_7,STANDARDIZED_VALUE_7,ATTRIBUTE_NAME_8,STANDARDIZED_VALUE_8,ATTRIBUTE_NAME_9,STANDARDIZED_VALUE_9,ATTRIBUTE_NAME_10,STANDARDIZED_VALUE_10,ATTRIBUTE_NAME_11,STANDARDIZED_VALUE_11,ATTRIBUTE_NAME_12,STANDARDIZED_VALUE_12,ATTRIBUTE_NAME_13,STANDARDIZED_VALUE_13,ATTRIBUTE_NAME_14,STANDARDIZED_VALUE_14,ATTRIBUTE_NAME_15,STANDARDIZED_VALUE_15,ATTRIBUTE_NAME_16,STANDARDIZED_VALUE_16,ATTRIBUTE_NAME_17,STANDARDIZED_VALUE_17,ATTRIBUTE_NAME_18,STANDARDIZED_VALUE_18,ATTRIBUTE_NAME_19,STANDARDIZED_VALUE_19,ATTRIBUTE_NAME_20,STANDARDIZED_VALUE_20,UNUSED_TEXT,REPLACED_TEXT,STATUS (CLEANSED/HOLD/ENRICHED),COMMENTS
000000000001469185_1,VALVE  DIAP DI 1-1/2 CRANE 3449-11P2 W/PTFE LINING,CRANE CO  VALVE DIV.,3449-11P2,CRANE CO  VALVE DIV.,3449-11P2,-,-,-,-,VALVE,NO MODIFIER,TYPE,-,NOMINAL SIZE,1-1/2 IN,END CONNECTION,-,CONFIGURATION,-,PRESSURE CLASS/RATING,-,DESIGN PRESSURE RANGE,-,ACTUATION TYPE,-,BODY MATERIAL,-,TRIM MATERIAL,-,SOFTGOODS,-,CERTIFICATION/STANDARD,-,ADDITIONAL FEATURES,LINING MATERIAL:PTFE,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,CLEANSED,-
000000000045825028_1,VALVE  CK MI 2IN SCR CRANE 346.5 700LB 550DEG F MAX 1000 CWP|*BELOIT/JONES 268211-016,CRANE CO  VALVE DIV.,346.5 2IN SCR,CRANE CO  VALVE DIV.,346.5 2IN SCR,-,-,-,BELOIT|JONES 268211-016,VALVE,NO MODIFIER,TYPE,-,NOMINAL SIZE,2 IN,END CONNECTION,THREADED,CONFIGURATION,-,PRESSURE CLASS/RATING,700 LB,DESIGN PRESSURE RANGE,-,ACTUATION TYPE,-,BODY MATERIAL,-,TRIM MATERIAL,-,SOFTGOODS,-,CERTIFICATION/STANDARD,-,ADDITIONAL FEATURES,OPERATING TEMPERATURE RANGE:550 DEG F,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,BELOIT/JONES 268211-016,-,CLEANSED,-
000000000027103045_1,VALVE  CK BRZ 3/8 SCR 200LB Y-PATTERN SWING CHK SCR CAP REGRINDING|CRANE 36 HAMMOND IB949 POWELL 560Y,CRANE CO  VALVE DIV.,35 3/8,CRANE CO  VALVE DIV.,35 3/8,HAMMOND,HAMMOND|IB949,-,POWELL 560Y,VALVE,CHECK,TYPE,SWING,NOMINAL SIZE,3/8 IN,END CONNECTION,THREADED,PRESSURE CLASS/RATING,200 LB,BODY MATERIAL,CAST BRONZE,TRIM MATERIAL,-,DESIGN PRESSURE RANGE,-,PORT TYPE,-,END TO END DISTANCE,2.25 IN/57 MM,CONFIGURATION,-,SOFTGOODS,-,TEMPERATURE RATING,-,CERTIFICATION/STANDARD,-,ADDITIONAL FEATURES,-,-,-,-,-,-,-,-,-,-,-,-,-,POWELL 560Y,-,ENRICHED,-
000000000027103012_4,VALVE  CK BRZ 3/4 SCR 200LB MILWAUKEE VALVE 508-3/4|SWING TYPE SCR COVER Y-PATTERN METAL|SEATS CRANE 36 POWELL 560Y STOCKHAM B345|SWING TYPE SCR COVER Y-PATTERN METAL|SEATS CRANE 36 POWELL 560Y STOCKHAM B345|MILWAUKEE VALVE 508-3/4,CRANE CO  VALVE DIV.,36,CRANE CO  VALVE DIV.,36,-,-,-,STOCKHAM|B-345|MILWAUKEE VALVE 508-3/4,VALVE,CHECK,TYPE,SWING,NOMINAL SIZE,3/4 IN,END CONNECTION,THREADED,PRESSURE CLASS/RATING,200 LB,BODY MATERIAL,BRONZE,TRIM MATERIAL,METAL,DESIGN PRESSURE RANGE,400 PSI,PORT TYPE,-,END TO END DISTANCE,2.71 IN/69 MM,CONFIGURATION,-,SOFTGOODS,-,TEMPERATURE RATING,-20 DEG F TO 550 DEG F,CERTIFICATION/STANDARD,MSS SP-80,ADDITIONAL FEATURES,PATTERN:Y-PATTERN,-,-,-,-,-,-,-,-,-,-,-,-,STOCKHAM B-345 MILWAUKEE VALVE 508-3/4,-,ENRICHED,PT CAPTURED MAX PRESSURE AND TEMPERATURE VALUE
000000000027103268_2,VALVE  CK BRZ 1/4 SCR 200LB CRANE 36 SWING CK SCR CAP Y-PATTERN POWELL 560Y,CRANE CO  VALVE DIV.,36 1/4IN,CRANE CO  VALVE DIV.,36 1/4IN,-,-,-,POWELL 560Y,VALVE,NO MODIFIER,TYPE,SWING,NOMINAL SIZE,1/4 IN,END CONNECTION,THREADED,CONFIGURATION,-,PRESSURE CLASS/RATING,200 LB,DESIGN PRESSURE RANGE,-,ACTUATION TYPE,-,BODY MATERIAL,BRONZE,TRIM MATERIAL,-,SOFTGOODS,-,CERTIFICATION/STANDARD,-,ADDITIONAL FEATURES,PATTERN:Y PATTERN,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,POWELL 560Y,-,CLEANSED,-
000000000027103092_3,VALVE  CK BRZ 2IN SCR 200LB SWING TYPE SCRD CVR Y-PATTERN METAL|SEATS CRANE 36 POWELL 560Y STOCKHAM B345|MILWAUKEE VALVE 508-2 GAST 832955|VOITH PAPER H84.243403 STOCKHAM B321,CRANE CO  VALVE DIV.,36 2IN,CRANE CO  VALVE DIV.,36 2IN,-,-,-,STOCKHAM|B-345,VALVE,CHECK,TYPE,SWING,NOMINAL SIZE,2 IN,END CONNECTION,THREADED,PRESSURE CLASS/RATING,200 LB,BODY MATERIAL,BRONZE,TRIM MATERIAL,METAL,DESIGN PRESSURE RANGE,400 PSI,PORT TYPE,-,END TO END DISTANCE,5.11 IN/130 MM,CONFIGURATION,-,SOFTGOODS,-,TEMPERATURE RATING,-20 DEG F TO 550 DEG F,CERTIFICATION/STANDARD,MSS SP-80,ADDITIONAL FEATURES,COVER TYPE:SCREW COVER PATTERN:Y-PATTERN,-,-,-,-,-,-,-,-,-,-,-,-,STOCKHAM B-345,-,ENRICHED,PT CAPTURED MAX PRESSURE AND TEMPERATURE VALUE
000000000027103065_3,VALVE  CK BRZ 1IN SCR 200LB SWING TYPE SCR COVER Y-PATTERN METAL|SEATS CRANE 36 POWELL 560Y STOCKHAM B345|MILWAUKEE VALVE 508-1 AIRTEK TP7410,CRANE CO  VALVE DIV.,36/1IN,CRANE CO  VALVE DIV.,36/1IN,-,-,-,STOCKHAM|B-345,VALVE,CHECK,TYPE,SWING,NOMINAL SIZE,1 IN,END CONNECTION,THREADED,PRESSURE CLASS/RATING,200 LB,BODY MATERIAL,BRONZE,TRIM MATERIAL,METAL,DESIGN PRESSURE RANGE,400 PSI,PORT TYPE,-,END TO END DISTANCE,3.18 IN/81 MM,CONFIGURATION,-,SOFTGOODS,-,TEMPERATURE RATING,-20 DEG F TO 550 DEG F,CERTIFICATION/STANDARD,MSS SP-80,ADDITIONAL FEATURES,PATTERN:Y-PATTERN,-,-,-,-,-,-,-,-,-,-,-,-,STOCKHAM B-345,-,ENRICHED,PT CAPTURED MAX PRESSURE AND TEMPERATURE VALUE
000000000027123029_1,VALVE  CK FS 1-1/2 SCR 800LB VOGT 701 CRANE 3674XBONNEY HL 407|HANCOCK 55805 SMITH C80 OIC 2311W,CRANE CO  VALVE DIV.,3674X 1-1/2IN,CRANE CO  VALVE DIV.,3674X 1-1/2IN,VOGT,VOGT 701,-,HANCOCK 55805|SMITH|C80 OIC 2311W,VALVE,CHECK,TYPE,-,NOMINAL SIZE,1-1/2 IN,END CONNECTION,THREADED,PRESSURE CLASS/RATING,800 LB,BODY MATERIAL,FORGED STEEL,TRIM MATERIAL,-,DESIGN PRESSURE RANGE,0.57 PSI,PORT TYPE,CONVENTIONAL,END TO END DISTANCE,6.25 IN,CONFIGURATION,-,SOFTGOODS,-,TEMPERATURE RATING,-,CERTIFICATION/STANDARD,-,ADDITIONAL FEATURES,-,-,-,-,-,-,-,-,-,-,-,-,-,HANCOCK 55805 SMITH C80 OIC 2311W,-,ENRICHED,-
000000000027123015_2,VALVE  CK A105 1IN SW 800LB V201 VOGT SW701 RP&lt;(&gt;&amp;&lt;)&gt;C 503-115-01 F91D|LIFT CK BOLTED COVER 13 PERCENT CHROME|VELAN W2034B-02TY|TRIM HARDFACED SEAT STEAM/OIL/GAS CNA|VOGT SW701 RP&lt;(&gt;&amp;&lt;)&gt;C 503-115-01 F91D|LIFT CK BOLTED COVER 13 PERCENT CHROME|VELAN W2034B-,CRANE CO  VALVE DIV.,"3682X 1""",CRANE CO  VALVE DIV.,"3682X 1""",-,-,-,VELAN W2034B-02TY,VALVE,NO MODIFIER,TYPE,-,NOMINAL SIZE,1 IN,END CONNECTION,-,CONFIGURATION,-,PRESSURE CLASS/RATING,800 LB,DESIGN PRESSURE RANGE,-,ACTUATION TYPE,-,BODY MATERIAL,-,TRIM MATERIAL,HARDFACED 13% CHROME,SOFTGOODS,-,CERTIFICATION/STANDARD,-,ADDITIONAL FEATURES,COVER TYPE:BOLTED COVER,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,VELAN W2034B-02TY &lt;(&gt;&amp;&lt;)&gt /OIL/GAS CNA,-,CLEANSED,-
000000000027103010_3,VALVE  CK BRS 1/4 SCR 125LB CRANE 37 HAMMOND IB940 POWELL 578,CRANE CO  VALVE DIV.,37,CRANE CO  VALVE DIV.,37,POWELL,POWELL|578,-,HAMMOND IB940,VALVE,CHECK,TYPE,SWING,NOMINAL SIZE,1/4 IN/6 MM,END CONNECTION,THREADED,PRESSURE CLASS/RATING,125 LB,BODY MATERIAL,BRONZE,TRIM MATERIAL,BRONZE,DESIGN PRESSURE RANGE,-,PORT TYPE,-,END TO END DISTANCE,1.88 IN/48 MM,CONFIGURATION,-,SOFTGOODS,-,TEMPERATURE RATING,-,CERTIFICATION/STANDARD,MSS SP-80,ADDITIONAL FEATURES,-,-,-,-,-,-,-,-,-,-,-,-,-,HAMMOND IB940,-,ENRICHED,-
000000000001143397_2,VALVE  CK BRZ 1-1/4 NPT 125 PSI POWELL 578 CRANE 37 STOCKHAM B319,CRANE CO  VALVE DIV.,37,CRANE CO  VALVE DIV.,37,POWELL,POWELL|578,-,STOCKHAM B319,VALVE,CHECK,TYPE,SWING,NOMINAL SIZE,1-1/4 IN/32 MM,END CONNECTION,THREADED,PRESSURE CLASS/RATING,125 LB,BODY MATERIAL,BRONZE,TRIM MATERIAL,BRONZE,DESIGN PRESSURE RANGE,-,PORT TYPE,-,END TO END DISTANCE,3.44 IN/88 MM,CONFIGURATION,-,SOFTGOODS,-,TEMPERATURE RATING,-,CERTIFICATION/STANDARD,MSS SP-80,ADDITIONAL FEATURES,-,-,-,-,-,-,-,-,-,-,-,-,-,STOCKHAM B319,-,ENRICHED,-
000000000027103307_5,VALVE  CK BRZ 3/8 SCR 125LB POWELL 578 CRANE 37 HAMMOND IB940 WALWORTH 3406|VERT SWING Y-PATTERN MILWAUKEE 509T,CRANE CO  VALVE DIV.,37 0.375,CRANE CO  VALVE DIV.,37 0.375,POWELL,POWELL|578,-,WALWORTH 3406|MILWAUKEE 509T,VALVE,CHECK,TYPE,HORIZONTAL SWING,NOMINAL SIZE,3/8 IN,END CONNECTION,THREADED,PRESSURE CLASS/RATING,125 LB,BODY MATERIAL,BRONZE,TRIM MATERIAL,BRONZE,DESIGN PRESSURE RANGE,-,PORT TYPE,-,END TO END DISTANCE,2.13 IN/54 MM,CONFIGURATION,-,SOFTGOODS,-,TEMPERATURE RATING,-,CERTIFICATION/STANDARD,MSS SP-80,ADDITIONAL FEATURES,PATTERN:Y-PATTERN,-,-,-,-,-,-,-,-,-,-,-,-,WALWORTH 3406 MILWAUKEE 509T,-,ENRICHED,-
000000000027103002_4,VALVE  CK BRS 1/2 SCR 125LB CRANE 37 HAMMOND VALVE IB940 WALWORTH 3406|POWELL 578 SWING TYPE,CRANE CO  VALVE DIV.,37 0.5,CRANE CO  VALVE DIV.,37 0.5,POWELL,POWELL|578,-,WALWORTH 3406|HAMMOND VALVE IB940|WALWORTH 3406,VALVE,CHECK,TYPE,SWING,NOMINAL SIZE,1/2 IN/13 MM,END CONNECTION,THREADED,PRESSURE CLASS/RATING,125 LB,BODY MATERIAL,BRONZE,TRIM MATERIAL,BRONZE,DESIGN PRESSURE RANGE,-,PORT TYPE,-,END TO END DISTANCE,2.25 IN/58 MM,CONFIGURATION,-,SOFTGOODS,-,TEMPERATURE RATING,-,CERTIFICATION/STANDARD,MSS SP-80,ADDITIONAL FEATURES,-,-,-,-,-,-,-,-,-,-,-,-,-,WALWORTH 3406 HAMMOND VALVE IB940 WALWORTH 3406,-,ENRICHED,-
000000000027103003_1,VALVE  CK BRS 3/4 SCR 125LB CRANE 37 HAMMOND IB940 NIBCO T413Y POWELL 578|STOCKHAM B319,CRANE CO  VALVE DIV.,37 0.75,CRANE CO  VALVE DIV.,37 0.75,POWELL,POWELL|578,-,STOCKHAM B319|HAMMOND IB940|NIBCO T413Y ,VALVE,CHECK,TYPE,SWING,NOMINAL SIZE,3/4 IN/20 MM,END CONNECTION,THREADED,PRESSURE CLASS/RATING,125 LB,BODY MATERIAL,BRONZE,TRIM MATERIAL,BRONZE,DESIGN PRESSURE RANGE,-,PORT TYPE,-,END TO END DISTANCE,2.63 IN/66 MM,CONFIGURATION,-,SOFTGOODS,-,TEMPERATURE RATING,-,CERTIFICATION/STANDARD,MSS SP-80,ADDITIONAL FEATURES,-,-,-,-,-,-,-,-,-,-,-,-,-,STOCKHAM B319 HAMMOND IB940 NIBCO T413Y ,-,ENRICHED,-
000000000027103007_5,VALVE  CK BRS 1-1/2 SCR 125LB CRANE 37 HAMMOND IB940 STOCKHAM B319-1-1/2|POWELL 578 STOCKHAM B321 1-1/2,CRANE CO  VALVE DIV.,37 1.5,CRANE CO  VALVE DIV.,37 1.5,POWELL,POWELL|578,-,STOCKHAM B321 1-1/2|HAMMOND IB940 STOCKHAM B319-1-1/2|STOCKHAM B321 1-1/2,VALVE,CHECK,TYPE,SWING,NOMINAL SIZE,1-1/2 IN/40 MM,END CONNECTION,THREADED,PRESSURE CLASS/RATING,125 LB,BODY MATERIAL,BRONZE,TRIM MATERIAL,BRONZE,DESIGN PRESSURE RANGE,-,PORT TYPE,-,END TO END DISTANCE,4.25 IN/108 MM,CONFIGURATION,-,SOFTGOODS,-,TEMPERATURE RATING,-,CERTIFICATION/STANDARD,MSS SP-80,ADDITIONAL FEATURES,-,-,-,-,-,-,-,-,-,-,-,-,-,STOCKHAM B321 1-1/2 HAMMOND IB940 STOCKHAM B319-1-1/2 STOCKHAM B321 1-1/2,-,ENRICHED,-
000000000027103013_8,VALVE  CK BRS 2IN SCR 125LB CRANE 37 HAMMOND IB940 WALWORTH 3406 JENKINS 119CJ|APOLLO 61-508 HENDERSON 740-182-020|POWELL B319 2 STOCKHAM B319 2,CRANE CO  VALVE DIV.,37 2,CRANE CO  VALVE DIV.,37 2,-,-,PARTIALLY MATCHED,POWELL B319 2 STOCKHAM B319 2,VALVE,CHECK,TYPE,SWING,NOMINAL SIZE,2 IN,END CONNECTION,THREADED,PRESSURE CLASS/RATING,125 LB,BODY MATERIAL,BRONZE,TRIM MATERIAL,BRONZE,DESIGN PRESSURE RANGE,-,PORT TYPE,-,END TO END DISTANCE,4.19 IN/106 MM,CONFIGURATION,-,SOFTGOODS,-,TEMPERATURE RATING,-,CERTIFICATION/STANDARD,-,ADDITIONAL FEATURES,-,-,-,-,-,-,-,-,-,-,-,-,-,POWELL B319 2 STOCKHAM B319 2,-,ENRICHED,-
000000000027103039_2,VALVE  CK IBBM 2-1/2 FLG 125LB V204 BRZ TRIM SWING TYPE BOLTED COVER CNA PKG|CRANE 373 POWELL 559|STOCKHAM G931,CRANE CO  VALVE DIV.,373,CRANE CO  VALVE DIV.,373,STOCKHAM,STOCKHAM|G-931,-,POWELL 559 ,VALVE,CHECK,TYPE,SWING,NOMINAL SIZE,2-1/2 IN/65 MM,END CONNECTION,FLANGED,PRESSURE CLASS/RATING,125 LB,BODY MATERIAL,CAST IRON,TRIM MATERIAL,BRONZE,DESIGN PRESSURE RANGE,-,PORT TYPE,-,END TO END DISTANCE,8.5 IN/216 MM,CONFIGURATION,-,SOFTGOODS,-,TEMPERATURE RATING,-,CERTIFICATION/STANDARD,MSS SP-71,ADDITIONAL FEATURES,COVER TYPE:BOLTED COVER,-,-,-,-,-,-,-,-,-,-,-,-,POWELL 559 CNA PKG,-,ENRICHED,-
000000000027103024_1,VALVE  CK IBBM 3IN FLG 125LB V204 BRZ TRIM SWING TYPE BOLTED COVER METAL|METAL SEAT CNA PKG CRANE 373|POWELL 559 STOCKHAM G931,CRANE CO  VALVE DIV.,373,CRANE CO  VALVE DIV.,373,STOCKHAM,STOCKHAM|G-931,-,POWELL 559 ,VALVE,CHECK,TYPE,SWING,NOMINAL SIZE,3 IN/80 MM,END CONNECTION,FLANGED,PRESSURE CLASS/RATING,125 LB,BODY MATERIAL,CAST IRON,TRIM MATERIAL,BRONZE METAL,DESIGN PRESSURE RANGE,-,PORT TYPE,-,END TO END DISTANCE,9.5 IN/241 MM,CONFIGURATION,-,SOFTGOODS,-,TEMPERATURE RATING,-,CERTIFICATION/STANDARD,MSS SP-71,ADDITIONAL FEATURES,COVER TYPE:BOLTED COVER,-,-,-,-,-,-,-,-,-,-,-,-,POWELL 559 CNA PKG,-,ENRICHED,-
000000000001136587_1,VALVE  CK 2IN FLG 125LB IBBM BRZ TRIM SWING TYPE BOLTED COVER METAL|SEAT CNA PACKING CRANE 373|POWELL 559 STOCKHAM G931,CRANE CO  VALVE DIV.,373,CRANE CO  VALVE DIV.,373,STOCKHAM,STOCKHAM|G-931,-,POWELL 559 ,VALVE,CHECK,TYPE,SWING,NOMINAL SIZE,2 IN/50 MM,END CONNECTION,FLANGED,PRESSURE CLASS/RATING,125 LB,BODY MATERIAL,CAST IRON,TRIM MATERIAL,BRONZE METAL,DESIGN PRESSURE RANGE,-,PORT TYPE,-,END TO END DISTANCE,8 IN/203 MM,CONFIGURATION,-,SOFTGOODS,-,TEMPERATURE RATING,-,CERTIFICATION/STANDARD,MSS SP-71,ADDITIONAL FEATURES,COVER TYPE:BOLTED COVER,-,-,-,-,-,-,-,-,-,-,-,-,POWELL 559 ,-,ENRICHED,-
000000000027103009_1,VALVE  CK IBBM 6IN FLG 125LB V204 BRZ TRIM SWING TYPE BOLTED COVER|METAL SEAT CNA PKG CRANE 373|POWELL 559 STOCKHAM G931,CRANE CO  VALVE DIV.,373,CRANE CO  VALVE DIV.,373,STOCKHAM,STOCKHAM|G-931,-,POWELL 559 ,VALVE,CHECK,TYPE,SWING,NOMINAL SIZE,6 IN/150 MM,END CONNECTION,FLANGED,PRESSURE CLASS/RATING,125 LB,BODY MATERIAL,CAST IRON,TRIM MATERIAL,BRONZE METAL,DESIGN PRESSURE RANGE,-,PORT TYPE,-,END TO END DISTANCE,14 IN/787 MM,CONFIGURATION,-,SOFTGOODS,-,TEMPERATURE RATING,-,CERTIFICATION/STANDARD,MSS SP-71,ADDITIONAL FEATURES,COVER TYPE:BOLTED COVER,-,-,-,-,-,-,-,-,-,-,-,-,POWELL 559 CNA PKG,-,ENRICHED,-
000000000027103018_1,VALVE  CK IBBM 8IN FLG 125LB V204 BRZ TRIM SWING TYPE BOLTED COVER|METAL SEAT CNA PKG CRANE 373|POWELL 559 STOCKHAM G931,CRANE CO  VALVE DIV.,373,CRANE CO  VALVE DIV.,373,STOCKHAM,STOCKHAM|G-931,-,POWELL 559 ,VALVE,CHECK,TYPE,SWING,NOMINAL SIZE,8 IN/200 MM,END CONNECTION,FLANGED,PRESSURE CLASS/RATING,125 LB,BODY MATERIAL,CAST IRON,TRIM MATERIAL,BRONZE METAL,DESIGN PRESSURE RANGE,-,PORT TYPE,-,END TO END DISTANCE,19.5 IN/495 MM,CONFIGURATION,-,SOFTGOODS,-,TEMPERATURE RATING,-,CERTIFICATION/STANDARD,MSS SP-71,ADDITIONAL FEATURES,COVER TYPE:BOLTED COVER,-,-,-,-,-,-,-,-,-,-,-,-,POWELL 559 CNA PKG,-,ENRICHED,-
000000000027103026_2,VALVE  CK IBBM 4IN FLG 125LB V204 BRZ TRIM SWING TYPE BOLTED COVER|METAL SEAT CNA PKG CRANE 373|POWELL 559 STOCKHAM G931|HAMMOND IR1124,CRANE CO  VALVE DIV.,373,CRANE CO  VALVE DIV.,373,STOCKHAM,STOCKHAM|G-931,-,POWELL 559 |HAMMOND IR1124,VALVE,CHECK,TYPE,SWING,NOMINAL SIZE,4 IN/100 MM,END CONNECTION,FLANGED,PRESSURE CLASS/RATING,125 LB,BODY MATERIAL,CAST IRON,TRIM MATERIAL,BRONZE METAL,DESIGN PRESSURE RANGE,-,PORT TYPE,-,END TO END DISTANCE,11.5 IN/292 MM,CONFIGURATION,-,SOFTGOODS,-,TEMPERATURE RATING,-,CERTIFICATION/STANDARD,MSS SP-71,ADDITIONAL FEATURES,COVER TYPE:BOLTED COVER,-,-,-,-,-,-,-,-,-,-,-,-,POWELL 559 HAMMOND IR1124 CNA PKG,-,ENRICHED,-
000000000027103343_1,VALVE  CK IRON 2IN FLGD 125LB SWING TYPE BOLTED COVER CNA|PACKING CRANE 373-1/2 POWELL 1259,CRANE CO  VALVE DIV.,373-1/2 2IN,CRANE CO  VALVE DIV.,373-1/2 2IN,STOCKHAM,STOCKHAM|G-931,-,POWELL 1259,VALVE,CHECK,TYPE,SWING,NOMINAL SIZE,2 IN/50 MM,END CONNECTION,FLANGED,PRESSURE CLASS/RATING,125 LB,BODY MATERIAL,CAST IRON,TRIM MATERIAL,BRONZE METAL,DESIGN PRESSURE RANGE,-,PORT TYPE,-,END TO END DISTANCE,8 IN/203 MM,CONFIGURATION,-,SOFTGOODS,-,TEMPERATURE RATING,-,CERTIFICATION/STANDARD,MSS SP-71,ADDITIONAL FEATURES,COVER TYPE:BOLTED COVER,-,-,-,-,-,-,-,-,-,-,-,-,POWELL 1259,-,ENRICHED,-
000000000027103146_2,VALVE  CK IBBM 14IN FLG 125LB V204 BRZ TRIM SWING TYPE BOLTED CVR|METAL SEAT CNA PKG CRANE 373 POWELL 559|STOCKHAM G931 WALWORTH 928F,CRANE CO  VALVE DIV.,373/14IN,CRANE CO  VALVE DIV.,373/14IN,STOCKHAM,STOCKHAM|G-931,-,POWELL 559|WALWORTH 928F,VALVE,CHECK,TYPE,SWING,NOMINAL SIZE,14 IN/350 MM,END CONNECTION,FLANGED,PRESSURE CLASS/RATING,125 LB,BODY MATERIAL,CAST IRON,TRIM MATERIAL,BRONZE,DESIGN PRESSURE RANGE,-,PORT TYPE,-,END TO END DISTANCE,31 IN/787 MM,CONFIGURATION,-,SOFTGOODS,-,TEMPERATURE RATING,-,CERTIFICATION/STANDARD,MSS SP-71,ADDITIONAL FEATURES,COVER TYPE:BOLTED COVER,-,-,-,-,-,-,-,-,-,-,-,-,POWELL 559 WALWORTH 928F CNA PKG,-,ENRICHED,-
000000000027113031_7,VALVE  CK SS 316 1/2 FLG 150LB V216 SWING TYPE BOLTED COVER METAL SEAT|PTFE GSKT LADISH 5272-1807-05B|CRANE 61675 377D POWELL 2342 KITZ K150UOAM|OIC S153CF8M,CRANE CO  VALVE DIV.,377D 1/2,CRANE CO  VALVE DIV.,377D 1/2,POWELL,POWELL|2342,-,KITZ K150UOAM|OIC S153CF8M,VALVE,CHECK,TYPE,WALL SWING,NOMINAL SIZE,1/2 IN/13 MM,END CONNECTION,FLANGED AND BUTTWELD,PRESSURE CLASS/RATING,150 LB,BODY MATERIAL,CAST STAINLESS STEEL,TRIM MATERIAL,METAL,DESIGN PRESSURE RANGE,-,PORT TYPE,-,END TO END DISTANCE,4.25 IN/108 MM,CONFIGURATION,-,SOFTGOODS,PTFE,TEMPERATURE RATING,-,CERTIFICATION/STANDARD,-,ADDITIONAL FEATURES,COVER TYPE:BOLTED COVER,-,-,-,-,-,-,-,-,-,-,-,-,KITZ K150UOAM OIC S153CF8M,-,ENRICHED,-
000000000001496097_1,VALVE  B-FLY VALMET VAL0236172 BOAX-B T2 3G6K6GK-CR300|JS 1030 SZ DN 125|*PROJ-OEM,-,3G6K6GK-CR300,-,3G6K6GK-CR300,-,-,-,JS 1030 SZ DN 125,VALVE,NO MODIFIER,TYPE,-,NOMINAL SIZE,DN125,END CONNECTION,-,CONFIGURATION,-,PRESSURE CLASS/RATING,-,DESIGN PRESSURE RANGE,-,ACTUATION TYPE,-,BODY MATERIAL,-,TRIM MATERIAL,-,SOFTGOODS,-,CERTIFICATION/STANDARD,-,ADDITIONAL FEATURES,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,JS 1030 *PROJ-OEM,-,CLEANSED,-
000000000001017422_1,VALVE  B-FLY DI 3IN CRANE 44SSZ-3IN LUG WAFER W/SS DISC,CRANE CO  VALVE DIV.,44SSZ-3IN,CRANE CO  VALVE DIV.,44SSZ-3IN,-,-,-,-,VALVE,NO MODIFIER,TYPE,LUG WAFER,NOMINAL SIZE,3 IN,END CONNECTION,-,CONFIGURATION,-,PRESSURE CLASS/RATING,-,DESIGN PRESSURE RANGE,-,ACTUATION TYPE,-,BODY MATERIAL,-,TRIM MATERIAL,STAINLESS STEEL DISC,SOFTGOODS,-,CERTIFICATION/STANDARD,-,ADDITIONAL FEATURES,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,CLEANSED,-
000000000001404963_1,VALVE  CK B-FLY WAFER SS 4IN FLGD 150LB DUO-CHECK CRANE 4G15MCF MISSION K15CMF,CRANE CO  VALVE DIV.,4G15MCF,CRANE CO  VALVE DIV.,4G15MCF,-,-,-,MISSION K15CMF,VALVE,NO MODIFIER,TYPE,WAFER,NOMINAL SIZE,4 IN,END CONNECTION,FLANGED,CONFIGURATION,-,PRESSURE CLASS/RATING,150 LB,DESIGN PRESSURE RANGE,-,ACTUATION TYPE,-,BODY MATERIAL,-,TRIM MATERIAL,-,SOFTGOODS,-,CERTIFICATION/STANDARD,-,ADDITIONAL FEATURES,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,DUO-CHECK,-,CLEANSED,-
